iso_code	Glottocode	gloss_global	Word_Form	phon_northeuralex	IPA	ASJP	List	Dolgo	Next_Step
lav	latv1249	Rauch::N	dūmi	duːmi	d u u m i	dumi	TYMI	TVMV	validate
lav	latv1249	Feuer::N	uguns	uɡuns	u ɡ u n s	uguns	YKYNS	VKVNS	validate
lav	latv1249	Nebel::N	migla	miɡlɑ	m i ɡ l ɑ	migla	MIKLA	MVKRV	validate
lav	latv1249	Wolke::N	mākonis	mɑːkuɔ̯nis	m ɑ ɑ k u ɔ n i s	makuonis	MAKYUNIS	MVKVNVS	validate
lav	latv1249	Regen::N	lietus	liɛ̯tus	l i ɛ t u s	liEtus	LIETYS	RVTVS	validate
lav	latv1249	Schnee::N	sniegs	zniɛ̯ks	z n i ɛ k s	zniEks	SNIEKS	SNVKS	validate
lav	latv1249	Eis::N	ledus	lædus	l æ d u s	lEdus	LETYS	RVTVS	validate
lav	latv1249	See::N	ezers	ɛzɛrs	ɛ z ɛ r s	EzErs	ESERS	VSVRS	validate
lav	latv1249	Wald::N	mežs	mɛʃː	m ɛ ʃ ʃ	mES	MES	MVS	validate
lav	latv1249	Berg::N	kalns	kɑlns	k ɑ l n s	kalns	KALNS	KVRNS	validate
lav	latv1249	Fluss::N	upe	upːɛ	u p p ɛ	upE	YPE	VPV	validate
lav	latv1249	Meer::N	jūra	juːrɑ	j u u r ɑ	yura	JYRA	JVRV	validate
lav	latv1249	Blume::N	puķe	pucːɛ	p u c c ɛ	puTE	PYCE	PVKV	validate
lav	latv1249	Blume::N	zieds	ziɛ̯ts	z i ɛ t s	ziEts	SIETS	SVTS	validate
lav	latv1249	Gras::N	zāle	zɑːlɛ	z ɑ ɑ l ɛ	zalE	SALE	SVRV	validate
lav	latv1249	Wurzel::N	sakne	sɑɡnɛ	s ɑ ɡ n ɛ	sagnE	SAKNE	SVKNV	validate
lav	latv1249	Baum::N	koks	kuɔ̯ks	k u ɔ k s	kuoks	KYUKS	KVKS	validate
lav	latv1249	Rinde::N	miza	mizɑ	m i z ɑ	miza	MISA	MVSV	validate
lav	latv1249	Blatt::N	lapa	lɑpːɑ	l ɑ p p ɑ	lapa	LAPA	RVPV	validate
lav	latv1249	Horn::N	rags	rɑks	r ɑ k s	raks	RAKS	RVKS	validate
lav	latv1249	Feder::N	spalva	spɑlvɑ	s p ɑ l v ɑ	spalva	SPALBA	SPVRWV	validate
lav	latv1249	Flügel::N	spārns	spɑːrns	s p ɑ ɑ r n s	sparns	SPARNS	SPVRNS	validate
lav	latv1249	Schwanz::N	ļipa	ʎipːɑ	ʎ i p p ɑ	lipa	LIPA	RVPV	validate
lav	latv1249	Ei::N	ola	uɔ̯lɑ	u ɔ l ɑ	uola	YULA	VRV	validate
lav	latv1249	Tier::N	dzīvnieks	d͡ziːvniɛ̯ks	d͡z i i v n i ɛ k s	civniEks	CIBNIEKS	KVWNVKS	validate
lav	latv1249	Hund::N	suns	suns	s u n s	suns	SYNS	SVNS	validate
lav	latv1249	Vogel::N	putns	pudns	p u d n s	pudns	PYTNS	PVTNS	validate
lav	latv1249	Fisch::N	zivs	zifs	z i f s	zifs	SIBS	SVPS	validate
lav	latv1249	Schlange[Tier]::N	čūska	t͡ʃuːskɑ	t͡ʃ u u s k ɑ	Cuska	CYSKA	KVSKV	validate
lav	latv1249	Wurm::N	tārps	tɑːrps	t ɑ ɑ r p s	tarps	TARPS	TVRPS	validate
lav	latv1249	Ameise::N	skudra	skudrɑ	s k u d r ɑ	skudra	SKYTRA	SKVTRV	validate
lav	latv1249	Laus::N	uts	uts	u t s	uts	YTS	VTS	validate
lav	latv1249	Saat::N	sēkla	sæːɡlɑ	s æ æ ɡ l ɑ	sEgla	SEKLA	SVKRV	validate
lav	latv1249	Asche::N	pelni	pælni	p æ l n i	pElni	PELNI	PVRNV	validate
lav	latv1249	Sand::N	smiltis	zmiltis	z m i l t i s	zmiltis	SMILTIS	SMVRTVS	validate
lav	latv1249	Mensch::N	cilvēks	t͡silvæːks	t͡s i l v æ æ k s	cilvEks	CILBEKS	KVRWVKS	validate
lav	latv1249	Mann::N	vīrietis	viːriɛ̯tis	v i i r i ɛ t i s	viriEtis	BIRIETIS	WVRVTVS	validate
lav	latv1249	Frau::N	sieviete	siɛ̯viɛ̯tɛ	s i ɛ v i ɛ t ɛ	siEviEtE	SIEBIETE	SVWVTV	validate
lav	latv1249	Kind::N	bērns	bæːrns	b æ æ r n s	bErns	PERNS	PVRNS	validate
lav	latv1249	Vater::N	tēvs	tæːfs	t æ æ f s	tEfs	TEBS	TVPS	validate
lav	latv1249	Mutter::N	māte	mɑːtɛ	m ɑ ɑ t ɛ	matE	MATE	MVTV	validate
lav	latv1249	Ehemann::N	vīrs	viːrs	v i i r s	virs	BIRS	WVRS	validate
lav	latv1249	Ehefrau::N	sieva	siɛ̯vɑ	s i ɛ v ɑ	siEva	SIEBA	SVWV	validate
lav	latv1249	Name::N	vārds	vɑːrts	v ɑ ɑ r t s	varts	BARTS	WVRTS	validate
lav	latv1249	Stock::N	boze	buɔ̯zɛ	b u ɔ z ɛ	buozE	PYUSE	PVSV	validate
lav	latv1249	Stock::N	spieķis	spiɛ̯cis	s p i ɛ c i s	spiETis	SPIECIS	SPVKVS	validate
lav	latv1249	Fleisch::N	gaļa	ɡɑʎɑ	ɡ ɑ ʎ ɑ	gala	KALA	KVRV	validate
lav	latv1249	Fett::N	tauki	tau̯ki	t a u k i	tauki	TAYKI	TVKV	validate
lav	latv1249	Salz::N	sāls	sɑːls	s ɑ ɑ l s	sals	SALS	SVRS	validate
lav	latv1249	Schnur::N	aukla	au̯ɡlɑ	a u ɡ l ɑ	augla	AYKLA	VKRV	validate
lav	latv1249	Straße::N	iela	iɛ̯lɑ	i ɛ l ɑ	iEla	IELA	VRV	validate
lav	latv1249	Tag::N	diena	diɛ̯nɑ	d i ɛ n ɑ	diEna	TIENA	TVNV	validate
lav	latv1249	Nacht::N	nakts	nɑkts	n ɑ k t s	nakts	NAKTS	NVKTS	validate
lav	latv1249	Jahr::N	gads	ɡɑts	ɡ ɑ t s	gats	KATS	KVTS	validate
lav	latv1249	groß::A	dižs	diʃː	d i ʃ ʃ	diS	TIS	TVS	validate
lav	latv1249	groß::A	liels	liɛ̯ls	l i ɛ l s	liEls	LIELS	RVRS	validate
lav	latv1249	klein::A	mazs	mɑsː	m ɑ s s	mas	MAS	MVS	validate
lav	latv1249	lang::A	garš	ɡɑrʃ	ɡ ɑ r ʃ	garS	KARS	KVRS	validate
lav	latv1249	kurz::A	īss	iːsː	i i s s	is	IS	VS	validate
lav	latv1249	breit::A	plats	blɑts	b l ɑ t s	blats	PLATS	PRVTS	validate
lav	latv1249	schmal::A	tievs	tiɛ̯fs	t i ɛ f s	tiEfs	TIEBS	TVPS	validate
lav	latv1249	dick[Gegenstand]::A	biezs	biɛ̯sː	b i ɛ s s	biEs	PIES	PVS	validate
lav	latv1249	dünn::A	plāns	blɑːns	b l ɑ ɑ n s	blans	PLANS	PRVNS	validate
lav	latv1249	glatt::A	gluds	ɡluts	ɡ l u t s	gluts	KLYTS	KRVTS	validate
lav	latv1249	glatt::A	slidens	zlidæns	z l i d æ n s	zlidEns	SLITENS	SRVTVNS	validate
lav	latv1249	rund::A	apaļš	ɑpːɑʎʃ	ɑ p p ɑ ʎ ʃ	apalS	APALS	VPVRS	validate
lav	latv1249	scharf::A	ass	ɑsː	ɑ s s	as	AS	VS	validate
lav	latv1249	stumpf::A	truls	druls	d r u l s	druls	TRYLS	TRVRS	validate
lav	latv1249	stumpf::A	strups	sdrups	s d r u p s	sdrups	STRYPS	STRVPS	validate
lav	latv1249	schwer::A	smags	zmɑks	z m ɑ k s	zmaks	SMAKS	SMVKS	validate
lav	latv1249	warm::A	silts	silts	s i l t s	silts	SILTS	SVRTS	validate
lav	latv1249	kalt::A	salts	sɑlts	s ɑ l t s	salts	SALTS	SVRTS	validate
lav	latv1249	kalt::A	auksts	au̯ksts	a u k s t s	auksts	AYKSTS	VKSTS	validate
lav	latv1249	nass::A	slapjš	zlɑbjʃ	z l ɑ b j ʃ	zlabyS	SLAPJS	SRVPJS	validate
lav	latv1249	trocken::A	sauss	sau̯sː	s a u s s	saus	SAYS	SVS	validate
lav	latv1249	voll::A	pilns	pilns	p i l n s	pilns	PILNS	PVRNS	validate
lav	latv1249	schmutzig::A	netīrs	nɛtiːrs	n ɛ t i i r s	nEtirs	NETIRS	NVTVRS	validate
lav	latv1249	schmutzig::A	dubļains	dubʎai̯ns	d u b ʎ a i n s	dublains	TYPLAINS	TVPRVNS	validate
lav	latv1249	schwarz::A	melns	mælns	m æ l n s	mElns	MELNS	MVRNS	validate
lav	latv1249	weiß::A	balts	bɑlts	b ɑ l t s	balts	PALTS	PVRTS	validate
lav	latv1249	rot::A	sarkans	sɑrkɑns	s ɑ r k ɑ n s	sarkans	SARKANS	SVRKVNS	validate
lav	latv1249	gelb::A	dzeltens	d͡zæltæns	d͡z æ l t æ n s	cEltEns	CELTENS	KVRTVNS	validate
lav	latv1249	grün::A	zaļš	zɑʎʃ	z ɑ ʎ ʃ	zalS	SALS	SVRS	validate
lav	latv1249	gut::A	labs	lɑps	l ɑ p s	laps	LAPS	RVPS	validate
lav	latv1249	schlecht::A	slikts	zlikts	z l i k t s	zlikts	SLIKTS	SRVKTS	validate
lav	latv1249	richtig::A	riktīgs	riktiːks	r i k t i i k s	riktiks	RIKTIKS	RVKTVKS	validate
lav	latv1249	neu::A	jauns	jau̯ns	j a u n s	yauns	JAYNS	JVNS	validate
lav	latv1249	alt[Lebewesen]::A	vecs	væt͡s	v æ t͡s	vEc	BEC	WVK	validate
lav	latv1249	fern::A	tāls	tɑːls	t ɑ ɑ l s	tals	TALS	TVRS	validate
lav	latv1249	linker::A	kreisais	ɡrɛi̯sai̯s	ɡ r ɛ i s a i s	grEisais	KREISAIS	KRVSVS	validate
lav	latv1249	rechter::A	labais	lɑbai̯s	l ɑ b a i s	labais	LAPAIS	RVPVS	validate
lav	latv1249	anderer::A	otrs	uɔ̯drs	u ɔ d r s	uodrs	YUTRS	VTRS	validate
lav	latv1249	hier::ADV	te	tɛ	t ɛ	tE	TE	TV	validate
lav	latv1249	hier::ADV	šeit	ʃɛi̯t	ʃ ɛ i t	SEit	SEIT	SVT	validate
lav	latv1249	dort::ADV	tur	tur	t u r	tur	TYR	TVR	validate
lav	latv1249	nicht::ADV	ne	nɛ	n ɛ	nE	NE	NV	validate
lav	latv1249	dies::PRN	šis	ʃis	ʃ i s	Sis	SIS	SVS	validate
lav	latv1249	das::PRN	tas	tɑs	t ɑ s	tas	TAS	TVS	validate
lav	latv1249	ich::PRN	es	ɛs	ɛ s	Es	ES	VS	validate
lav	latv1249	du::PRN	tu	tu	t u	tu	TY	TV	validate
lav	latv1249	er::PRN	viņš	viɲʃ	v i ɲ ʃ	vi5S	BINS	WVNS	validate
lav	latv1249	wir::PRN	mēs	meːs	m e e s	mes	MES	MVS	validate
lav	latv1249	ihr::PRN	jūs	juːs	j u u s	yus	JYS	JVS	validate
lav	latv1249	sie::PRN	viņi	viɲi	v i ɲ i	vi5i	BINI	WVNV	validate
lav	latv1249	sie::PRN	viņas	viɲɑs	v i ɲ ɑ s	vi5as	BINAS	WVNVS	validate
lav	latv1249	was::FPRN	kas	kɑs	k ɑ s	kas	KAS	KVS	validate
lav	latv1249	wer::FPRN	kas	kɑs	k ɑ s	kas	KAS	KVS	validate
lav	latv1249	wo::FADV	kur	kur	k u r	kur	KYR	KVR	validate
lav	latv1249	wie::FADV	kā	kɑː	k ɑ ɑ	ka	KA	KV	validate
lav	latv1249	eins::NUM	viens	viɛ̯ns	v i ɛ n s	viEns	BIENS	WVNS	validate
lav	latv1249	zwei::NUM	divi	divi	d i v i	divi	TIBI	TVWV	validate
lav	latv1249	drei::NUM	trīs	driːs	d r i i s	dris	TRIS	TRVS	validate
lav	latv1249	vier::NUM	četri	t͡ʃɛdri	t͡ʃ ɛ d r i	CEdri	CETRI	KVTRV	validate
lav	latv1249	fünf::NUM	pieci	piɛ̯t͡si	p i ɛ t͡s i	piEci	PIECI	PVKV	validate
lav	latv1249	und::CNJ	un	un	u n	un	YN	VN	validate
lav	latv1249	stehen::V	stāvēt	stɑːveːt	s t ɑ ɑ v e e t	stavet	STABET	STVWVT	validate
lav	latv1249	sitzen::V	sēdēt	seːdeːt	s e e d e e t	sedet	SETET	SVTVT	validate
lav	latv1249	liegen::V	gulēt	ɡuleːt	ɡ u l e e t	gulet	KYLET	KVRVT	validate
lav	latv1249	wehen::V	pūst	puːst	p u u s t	pust	PYST	PVST	validate
lav	latv1249	fließen::V	tecēt	tɛt͡seːt	t ɛ t͡s e e t	tEcet	TECET	TVKVT	validate
lav	latv1249	fallen::V	krist	ɡrist	ɡ r i s t	grist	KRIST	KRVST	validate
lav	latv1249	brennen::V	degt	dɛkt	d ɛ k t	dEkt	TEKT	TVKT	validate
lav	latv1249	leben::V	dzīvot	d͡ziːvuɔ̯t	d͡z i i v u ɔ t	civuot	CIBYUT	KVWVT	validate
lav	latv1249	atmen::V	elpot	ælpuɔ̯t	æ l p u ɔ t	Elpuot	ELPYUT	VRPVT	validate
lav	latv1249	trinken::V	dzert	d͡zɛrt	d͡z ɛ r t	cErt	CERT	KVRT	validate
lav	latv1249	essen::V	ēst	eːst	e e s t	est	EST	VST	validate
lav	latv1249	schlafen::V	gulēt	ɡuleːt	ɡ u l e e t	gulet	KYLET	KVRVT	validate
lav	latv1249	sterben::V	mirt	mirt	m i r t	mirt	MIRT	MVRT	validate
lav	latv1249	sterben::V	nomirt	nuɔ̯mirt	n u ɔ m i r t	nuomirt	NYUMIRT	NVMVRT	validate
lav	latv1249	laufen::V	iet	iɛ̯t	i ɛ t	iEt	IET	VT	validate
lav	latv1249	laufen::V	skraidīt	sɡrai̯diːt	s ɡ r a i d i i t	sgraidit	SKRAITIT	SKRVTVT	validate
lav	latv1249	schwimmen::V	peldēt	pɛldeːt	p ɛ l d e e t	pEldet	PELTET	PVRTVT	validate
lav	latv1249	fliegen::V	lidot	liduɔ̯t	l i d u ɔ t	liduot	LITYUT	RVTVT	validate
lav	latv1249	fliegen::V	laisties	lai̯stiɛ̯s	l a i s t i ɛ s	laistiEs	LAISTIES	RVSTVS	validate
lav	latv1249	kommen::V	nākt	nɑːkt	n ɑ ɑ k t	nakt	NAKT	NVKT	validate
lav	latv1249	lachen::V	smiet	zmiɛ̯t	z m i ɛ t	zmiEt	SMIET	SMVT	validate
lav	latv1249	lachen::V	smieties	zmiɛ̯tiɛ̯s	z m i ɛ t i ɛ s	zmiEtiEs	SMIETIES	SMVTVS	validate
lav	latv1249	fürchten::V	baidīties no	bai̯diːtiɛ̯s nuɔ̯	b a i d i i t i ɛ s _ n u ɔ	baiditiEsnuo	PAITITIES_NYU	PVTVTVS_NV	validate
lav	latv1249	sehen::V	redzēt	rɛd͡zeːt	r ɛ d͡z e e t	rEcet	RECET	RVKVT	validate
lav	latv1249	hören::V	dzirdēt	d͡zirdeːt	d͡z i r d e e t	cirdet	CIRTET	KVRTVT	validate
lav	latv1249	frieren::V	salt	sɑlt	s ɑ l t	salt	SALT	SVRT	validate
lav	latv1249	graben::V	rakt	rɑkt	r ɑ k t	rakt	RAKT	RVKT	validate
lav	latv1249	wenden::V	apgriezt	ɑbɡriɛ̯st	ɑ b ɡ r i ɛ s t	abgriEst	APKRIEST	VPKRVST	validate
lav	latv1249	halten::V	turēt	tureːt	t u r e e t	turet	TYRET	TVRVT	validate
lav	latv1249	halten::V	saturēt	sɑtːureːt	s ɑ t t u r e e t	saturet	SATYRET	SVTVRVT	validate
lav	latv1249	kratzen::V	kasīt	kɑsiːt	k ɑ s i i t	kasit	KASIT	KVSVT	validate
lav	latv1249	kratzen::V	skrāpēt	sɡrɑːpeːt	s ɡ r ɑ ɑ p e e t	sgrapet	SKRAPET	SKRVPVT	validate
lav	latv1249	beißen::V	kost	kuɔ̯st	k u ɔ s t	kuost	KYUST	KVST	validate
lav	latv1249	binden::V	siet	siɛ̯t	s i ɛ t	siEt	SIET	SVT	validate
lav	latv1249	binden::V	aptīt	ɑptiːt	ɑ p t i i t	aptit	APTIT	VPTVT	validate
lav	latv1249	hauen::V	cirst	t͡sirst	t͡s i r s t	cirst	CIRST	KVRST	validate
lav	latv1249	hauen::V	dauzīt	dau̯ziːt	d a u z i i t	dauzit	TAYSIT	TVSVT	validate
lav	latv1249	reiben::V	rīvēt	riːveːt	r i i v e e t	rivet	RIBET	RVWVT	validate
lav	latv1249	reiben::V	berzēt	bɛrzeːt	b ɛ r z e e t	bErzet	PERSET	PVRSVT	validate
lav	latv1249	schneiden::V	griezt	ɡriɛ̯st	ɡ r i ɛ s t	griEst	KRIEST	KRVST	validate
lav	latv1249	schneiden::V	sagriezt	sɑɡriɛ̯st	s ɑ ɡ r i ɛ s t	sagriEst	SAKRIEST	SVKRVST	validate
lav	latv1249	ziehen::V	vilkt	vilkt	v i l k t	vilkt	BILKT	WVRKT	validate
lav	latv1249	werfen::V	mest	mɛst	m ɛ s t	mEst	MEST	MVST	validate
lav	latv1249	werfen::V	sviest	zviɛ̯st	z v i ɛ s t	zviEst	SBIEST	SWVST	validate
lav	latv1249	teilen::V	dalīt	dɑliːt	d ɑ l i i t	dalit	TALIT	TVRVT	validate
lav	latv1249	geben::V	dot	duɔ̯t	d u ɔ t	duot	TYUT	TVT	validate
lav	latv1249	geben::V	padot	pɑduɔ̯t	p ɑ d u ɔ t	paduot	PATYUT	PVTVT	validate
lav	latv1249	spielen::V	spēlēt	speːleːt	s p e e l e e t	spelet	SPELET	SPVRVT	validate
lav	latv1249	spielen::V	spēlēties	speːleːtiɛ̯s	s p e e l e e t i ɛ s	speletiEs	SPELETIES	SPVRVTVS	validate
lav	latv1249	singen::V	dziedāt	d͡ziɛ̯dɑːt	d͡z i ɛ d ɑ ɑ t	ciEdat	CIETAT	KVTVT	validate
lav	latv1249	stechen::V	durt	durt	d u r t	durt	TYRT	TVRT	validate
lav	latv1249	stoßen::V	grūst	ɡruːst	ɡ r u u s t	grust	KRYST	KRVST	validate
lav	latv1249	töten::V	nāvēt	nɑːveːt	n ɑ ɑ v e e t	navet	NABET	NVWVT	validate
lav	latv1249	töten::V	nogalināt	nuɔ̯ɡɑlinɑːt	n u ɔ ɡ ɑ l i n ɑ ɑ t	nuogalinat	NYUKALINAT	NVKVRVNVT	validate
lav	latv1249	jagen::V	medīt	mɛdiːt	m ɛ d i i t	mEdit	METIT	MVTVT	validate
lav	latv1249	nähen::V	šūt	ʃuːt	ʃ u u t	Sut	SYT	SVT	validate
lav	latv1249	waschen::V	mazgāt	mɑzɡɑːt	m ɑ z ɡ ɑ ɑ t	mazgat	MASKAT	MVSKVT	validate
lav	latv1249	abwischen::V	noslaucīt	nuɔ̯zlau̯t͡siːt	n u ɔ z l a u t͡s i i t	nuozlaucit	NYUSLAYCIT	NVSRVKVT	validate
lav	latv1249	sagen::V	teikt	tɛi̯kt	t ɛ i k t	tEikt	TEIKT	TVKT	validate
lav	latv1249	denken::V	domāt	duɔ̯mɑːt	d u ɔ m ɑ ɑ t	duomat	TYUMAT	TVMVT	validate
lav	latv1249	wissen::V	zināt	zinɑːt	z i n ɑ ɑ t	zinat	SINAT	SVNVT	validate
lav	latv1249	zählen::V	skaitīt	skai̯tiːt	s k a i t i i t	skaitit	SKAITIT	SKVTVT	validate
isl	icel1247	Auge::N	auga	œyɣɑ	œ y ɣ ɑ	Eixa	UYGA	VKV	validate
isl	icel1247	Ohr::N	eyra	ɛirɑ	ɛ i r ɑ	Eira	EIRA	VRV	validate
isl	icel1247	Nase::N	nef	nɛv	n ɛ v	nEv	NEB	NVW	validate
isl	icel1247	Mund::N	munnur	mʏnːʏr̥	m ʏ n n ʏ r	minir	MYNYR	MVNVR	validate
isl	icel1247	Zahn::N	tönn	tʰœnː	tʰ œ n n	tEn	TUN	TVN	validate
isl	icel1247	Zunge::N	tunga	tʰuŋkɑ	tʰ u ŋ k ɑ	tuNka	TYNKA	TVNKV	validate
isl	icel1247	Haar::N	hár	hɑur̥	h ɑ u r	haur	HAYR	HVR	validate
isl	icel1247	Hals::N	háls	hɑuls	h ɑ u l s	hauls	HAYLS	HVRS	validate
isl	icel1247	Kopf::N	höfuð	hœvʏθ	h œ v ʏ θ	hEvi8	HUBYD	HVWVT	validate
isl	icel1247	Rücken::N	hryggur	r̥ɪɡɡʏr̥	r ɪ ɡ ɡ ʏ r	rigir	RIKKYR	RVKKVR	validate
isl	icel1247	Bauch::N	kviður	kvɪðʏr̥	k v ɪ ð ʏ r	kvi8ir	KBIDYR	KWVTVR	validate
isl	icel1247	Brust::N	brjóst	prjoustʰ	p r j o u s tʰ	pryoust	PRJUYST	PRJVST	validate
isl	icel1247	Hand::N	hönd	hœnt	h œ n t	hEnt	HUNT	HVNT	validate
isl	icel1247	Nagel[Anatomie]::N	nögl	nœkl	n œ k l	nEkl	NUKL	NVKR	validate
isl	icel1247	Fuß::N	fótur	foutʏr̥	f o u t ʏ r	foutir	BUYTYR	PVTVR	validate
isl	icel1247	Knie::N	kné	kʰnjɛ	kʰ n j ɛ	knyE	KNJE	KNJV	validate
isl	icel1247	Bein::N	fótleggur	fouhtlɛɡɡʏr̥	f o u h t l ɛ ɡ ɡ ʏ r	fouhtlEgir	BUYHTLEKKYR	PVHTRVKKVR	validate
isl	icel1247	Haut::N	húð	huθ	h u θ	hu8	HYD	HVT	validate
isl	icel1247	Haut::N	skinn	scɪnː	s c ɪ n n	sTin	SCIN	SKVN	validate
isl	icel1247	Blut::N	blóð	plouθ	p l o u θ	plou8	PLUYD	PRVT	validate
isl	icel1247	Knochen::N	bein	pɛin	p ɛ i n	pEin	PEIN	PVN	validate
isl	icel1247	Herz::N	hjarta	çɑr̥tɑ	ç ɑ r t ɑ	Sarta	SARTA	SVRTV	validate
isl	icel1247	Leber::N	lifur	lɪvʏr̥	l ɪ v ʏ r	livir	LIBYR	RVWVR	validate
isl	icel1247	Himmel::N	himinn	hɪmɪnː	h ɪ m ɪ n n	himin	HIMIN	HVMVN	validate
isl	icel1247	Sonne::N	sól	soul	s o u l	soul	SUYL	SVR	validate
isl	icel1247	Mond::N	tungl	tʰuŋl	tʰ u ŋ l	tuNl	TYNL	TVNR	validate
isl	icel1247	Stern::N	stjarna	stjɑrdnɑ	s t j ɑ r d n ɑ	styardna	STJARTNA	STJVRTNV	validate
isl	icel1247	Wind::N	vindur	vɪntʏr̥	v ɪ n t ʏ r	vintir	BINTYR	WVNTVR	validate
isl	icel1247	Wasser::N	vatn	vɑhtn	v ɑ h t n	vahtn	BAHTN	WVHTN	validate
isl	icel1247	Stein::N	steinn	stɛitn̥	s t ɛ i t n	stEitn	STEITN	STVTN	validate
isl	icel1247	Erde::N	jörð	jœrθ	j œ r θ	yEr8	JURD	JVRT	validate
isl	icel1247	Staub::N	ryk	rɪk	r ɪ k	rik	RIK	RVK	validate
isl	icel1247	Staub::N	duft	tʏvtʰ	t ʏ v tʰ	tivt	TYBT	TVWT	validate
isl	icel1247	Rauch::N	reykur	rɛikʏr̥	r ɛ i k ʏ r	rEikir	REIKYR	RVKVR	validate
isl	icel1247	Feuer::N	eldur	ɛltʏr̥	ɛ l t ʏ r	Eltir	ELTYR	VRTVR	validate
isl	icel1247	Nebel::N	þoka	θɔkɑ	θ ɔ k ɑ	8oka	DUKA	TVKV	validate
isl	icel1247	Wolke::N	ský	sci	s c i	sTi	SCI	SKV	validate
isl	icel1247	Regen::N	regn	rɛkn	r ɛ k n	rEkn	REKN	RVKN	validate
isl	icel1247	Schnee::N	snjór	snjour̥	s n j o u r	snyour	SNJUYR	SNJVR	validate
isl	icel1247	Eis::N	ís	is	i s	is	IS	VS	validate
isl	icel1247	See::N	stöðuvatn	stœðʏvɑhtn	s t œ ð ʏ v ɑ h t n	stE8ivahtn	STUDYBAHTN	STVTVWVHTN	validate
isl	icel1247	Wald::N	skógur	skouɣʏr̥	s k o u ɣ ʏ r	skouxir	SKUYGYR	SKVKVR	validate
isl	icel1247	Berg::N	fell	fɛtl̥	f ɛ t l	fEtl	BETL	PVTR	validate
isl	icel1247	Berg::N	fjall	fjɑtl̥	f j ɑ t l	fyatl	BJATL	PJVTR	validate
isl	icel1247	Fluss::N	á	ɑu	ɑ u	au	AY	V	validate
isl	icel1247	Fluss::N	fljót	fljoutʰ	f l j o u tʰ	flyout	BLJUYT	PRJVT	validate
isl	icel1247	Meer::N	haf	hɑv	h ɑ v	hav	HAB	HVW	validate
isl	icel1247	Meer::N	sjór	sjour̥	s j o u r	syour	SJUYR	SJVR	validate
isl	icel1247	Blume::N	blóm	ploum	p l o u m	ploum	PLUYM	PRVM	validate
isl	icel1247	Gras::N	gras	krɑs	k r ɑ s	kras	KRAS	KRVS	validate
isl	icel1247	Wurzel::N	rót	routʰ	r o u tʰ	rout	RUYT	RVT	validate
isl	icel1247	Baum::N	tré	tʰrjɛ	tʰ r j ɛ	tryE	TRJE	TRJV	validate
isl	icel1247	Rinde::N	börkur	pœr̥kʏr̥	p œ r k ʏ r	pErkir	PURKYR	PVRKVR	validate
isl	icel1247	Blatt::N	blað	plɑθ	p l ɑ θ	pla8	PLAD	PRVT	validate
isl	icel1247	Horn::N	horn	hɔrtn̥	h ɔ r t n	hortn	HURTN	HVRTN	validate
isl	icel1247	Feder::N	fjöður	fjœðʏr̥	f j œ ð ʏ r	fyE8ir	BJUDYR	PJVTVR	validate
isl	icel1247	Flügel::N	vængur	vaɪŋkʏr̥	v a ɪ ŋ k ʏ r	vaiNkir	BAINKYR	WVNKVR	validate
isl	icel1247	Schwanz::N	rófa	rouvɑ	r o u v ɑ	rouva	RUYBA	RVWV	validate
isl	icel1247	Schwanz::N	skott	skɔht	s k ɔ h t	skoht	SKUHT	SKVHT	validate
isl	icel1247	Ei::N	egg	ɛɡk	ɛ ɡ k	Egk	EKK	VKK	validate
isl	icel1247	Tier::N	dýr	tir̥	t i r	tir	TIR	TVR	validate
isl	icel1247	Hund::N	hundur	hʏntʏr̥	h ʏ n t ʏ r	hintir	HYNTYR	HVNTVR	validate
isl	icel1247	Vogel::N	fugl	fʏkl	f ʏ k l	fikl	BYKL	PVKR	validate
isl	icel1247	Fisch::N	fiskur	fɪskʏr̥	f ɪ s k ʏ r	fiskir	BISKYR	PVSKVR	validate
isl	icel1247	Schlange[Tier]::N	naðra	nɑðrɑ	n ɑ ð r ɑ	na8ra	NADRA	NVTRV	validate
isl	icel1247	Wurm::N	ormur	ɔrmʏr̥	ɔ r m ʏ r	ormir	URMYR	VRMVR	validate
isl	icel1247	Ameise::N	maur	mœyr̥	m œ y r	mEir	MUYR	MVR	validate
isl	icel1247	Laus::N	lús	lus	l u s	lus	LYS	RVS	validate
isl	icel1247	Saat::N	fræ	fraɪ	f r a ɪ	frai	BRAI	PRV	validate
isl	icel1247	Saat::N	útsæði	utsaɪðɪ	u t s a ɪ ð ɪ	utsai8i	YTSAIDI	VTSVTV	validate
isl	icel1247	Asche::N	aska	ɑskɑ	ɑ s k ɑ	aska	ASKA	VSKV	validate
isl	icel1247	Sand::N	sandur	sɑntʏr̥	s ɑ n t ʏ r	santir	SANTYR	SVNTVR	validate
isl	icel1247	Mensch::N	maður	mɑðʏr̥	m ɑ ð ʏ r	ma8ir	MADYR	MVTVR	validate
isl	icel1247	Mensch::N	manneskja	mɑnːɛskjɑ	m ɑ n n ɛ s k j ɑ	manEskya	MANESKJA	MVNVSKJV	validate
isl	icel1247	Mann::N	maður	mɑðʏr̥	m ɑ ð ʏ r	ma8ir	MADYR	MVTVR	validate
